"Plot Title: OFF_Sal"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20739347, SEN S/N: 20739347)","High Range, μS/cm (LGR S/N: 20739347, SEN S/N: 20739347)","Temp, °C (LGR S/N: 20739347, SEN S/N: 20739347)","Coupler Detached (LGR S/N: 20739347)","Coupler Attached (LGR S/N: 20739347)","Host Connected (LGR S/N: 20739347)","Stopped (LGR S/N: 20739347)","End Of File (LGR S/N: 20739347)"
2425,07/18/26 11:24:00 PM,0.0,0.0,40.47,,,,,
2426,07/18/26 11:25:00 PM,0.0,0.0,40.47,,,,,
2427,07/18/26 11:26:00 PM,0.0,0.0,40.47,,,,,
2428,07/18/26 11:27:00 PM,0.0,0.0,40.47,,,,,
2429,07/18/26 11:28:00 PM,0.0,0.0,40.47,,,,,
2430,07/18/26 11:29:00 PM,0.0,0.0,40.47,,,,,
2431,07/18/26 11:30:00 PM,0.0,0.0,40.47,,,,,
2432,07/18/26 11:31:00 PM,0.0,0.0,40.47,,,,,
2433,07/18/26 11:32:00 PM,0.0,0.0,40.47,,,,,
2434,07/18/26 11:33:00 PM,0.0,0.0,40.47,,,,,
2435,07/18/26 11:34:00 PM,0.0,0.0,40.47,,,,,
2436,07/18/26 11:35:00 PM,0.0,0.0,40.47,,,,,
2437,07/18/26 11:36:00 PM,0.0,0.0,40.47,,,,,
2438,07/18/26 11:37:00 PM,0.0,0.0,40.47,,,,,
2439,07/18/26 11:38:00 PM,0.0,0.0,40.47,,,,,
2440,07/18/26 11:39:00 PM,0.0,0.0,40.47,,,,,
2441,07/18/26 11:40:00 PM,0.0,0.0,40.47,,,,,
2442,07/18/26 11:41:00 PM,0.0,0.0,40.47,,,,,
2443,07/18/26 11:42:00 PM,0.0,0.0,40.47,,,,,
2444,07/18/26 11:43:00 PM,0.0,0.0,40.47,,,,,
2445,07/18/26 11:44:00 PM,0.0,0.0,40.47,,,,,
2446,07/18/26 11:45:00 PM,0.0,0.0,40.47,,,,,
2447,07/18/26 11:46:00 PM,0.0,0.0,40.47,,,,,
2448,07/18/26 11:47:00 PM,0.0,0.0,40.47,,,,,
2449,07/18/26 11:48:00 PM,0.0,0.0,40.47,,,,,
2450,07/18/26 11:49:00 PM,0.0,0.0,40.47,,,,,
2451,07/18/26 11:50:00 PM,0.0,0.0,40.47,,,,,
2452,07/18/26 11:51:00 PM,0.0,0.0,40.47,,,,,
2453,07/18/26 11:52:00 PM,0.0,0.0,40.47,,,,,
2454,07/18/26 11:53:00 PM,0.0,0.0,40.47,,,,,
2455,07/18/26 11:54:00 PM,0.0,0.0,40.47,,,,,
2456,07/18/26 11:55:00 PM,0.0,0.0,40.47,,,,,
2457,07/18/26 11:56:00 PM,0.0,0.0,40.47,,,,,
2458,07/18/26 11:57:00 PM,0.0,0.0,40.47,,,,,
2459,07/18/26 11:58:00 PM,0.0,0.0,40.47,,,,,
2460,07/18/26 11:59:00 PM,0.0,0.0,40.47,,,,,
2461,07/19/26 12:00:00 AM,0.0,0.0,40.47,,,,,
2462,07/19/26 12:01:00 AM,0.0,0.0,40.47,,,,,
2463,07/19/26 12:02:00 AM,0.0,0.0,40.47,,,,,
2464,07/19/26 12:03:00 AM,0.0,0.0,40.47,,,,,
2465,07/19/26 12:04:00 AM,0.0,0.0,40.47,,,,,
2466,07/19/26 12:05:00 AM,0.0,0.0,40.47,,,,,
2467,07/19/26 12:06:00 AM,0.0,0.0,40.47,,,,,
2468,07/19/26 12:07:00 AM,0.0,0.0,40.47,,,,,
2469,07/19/26 12:08:00 AM,0.0,0.0,40.47,,,,,
2470,07/19/26 12:09:00 AM,0.0,0.0,40.47,,,,,
2471,07/19/26 12:10:00 AM,0.0,0.0,40.47,,,,,
2472,07/19/26 12:11:00 AM,0.0,0.0,40.47,,,,,
2473,07/19/26 12:12:00 AM,0.0,0.0,40.47,,,,,
2474,07/19/26 12:13:00 AM,0.0,0.0,40.47,,,,,
2475,07/19/26 12:14:00 AM,0.0,0.0,40.47,,,,,
2476,07/19/26 12:15:00 AM,0.0,0.0,40.47,,,,,
2477,07/19/26 12:16:00 AM,0.0,0.0,40.47,,,,,
2478,07/19/26 12:17:00 AM,0.0,0.0,40.47,,,,,
2479,07/19/26 12:18:00 AM,0.0,0.0,40.47,,,,,
2480,07/19/26 12:19:00 AM,0.0,0.0,40.47,,,,,
2481,07/19/26 12:20:00 AM,0.0,0.0,40.47,,,,,
2482,07/19/26 12:21:00 AM,0.0,0.0,40.47,,,,,
2483,07/19/26 12:22:00 AM,0.0,0.0,40.47,,,,,
2484,07/19/26 12:23:00 AM,0.0,0.0,40.47,,,,,
2485,07/19/26 12:24:00 AM,0.0,0.0,40.47,,,,,
2486,07/19/26 12:25:00 AM,0.0,0.0,40.47,,,,,
2487,07/19/26 12:26:00 AM,0.0,0.0,40.47,,,,,
2488,07/19/26 12:27:00 AM,0.0,0.0,40.47,,,,,
2489,07/19/26 12:28:00 AM,0.0,0.0,40.47,,,,,
2490,07/19/26 12:29:00 AM,0.0,0.0,40.47,,,,,
2491,07/19/26 12:30:00 AM,0.0,0.0,40.47,,,,,
2492,07/19/26 12:31:00 AM,0.0,0.0,40.47,,,,,
2493,07/19/26 12:32:00 AM,0.0,0.0,40.47,,,,,
2494,07/19/26 12:33:00 AM,0.0,0.0,40.47,,,,,
2495,07/19/26 12:34:00 AM,0.0,0.0,40.47,,,,,
2496,07/19/26 12:35:00 AM,0.0,0.0,40.47,,,,,
2497,07/19/26 12:36:00 AM,0.0,0.0,40.47,,,,,
2498,07/19/26 12:37:00 AM,0.0,0.0,40.47,,,,,
2499,07/19/26 12:38:00 AM,0.0,0.0,40.47,,,,,
2500,07/19/26 12:39:00 AM,0.0,0.0,40.47,,,,,
2501,07/19/26 12:40:00 AM,0.0,0.0,40.47,,,,,
2502,07/19/26 12:41:00 AM,0.0,0.0,40.47,,,,,
2503,07/19/26 12:42:00 AM,0.0,0.0,40.47,,,,,
2504,07/19/26 12:43:00 AM,0.0,0.0,40.47,,,,,
2505,07/19/26 12:44:00 AM,0.0,0.0,40.47,,,,,
2506,07/19/26 12:45:00 AM,0.0,0.0,40.47,,,,,
2507,07/19/26 12:46:00 AM,0.0,0.0,40.47,,,,,
2508,07/19/26 12:47:00 AM,0.0,0.0,40.47,,,,,
2509,07/19/26 12:48:00 AM,0.0,0.0,40.47,,,,,
2510,07/19/26 12:49:00 AM,0.0,0.0,40.47,,,,,
2511,07/19/26 12:50:00 AM,0.0,0.0,40.47,,,,,
2512,07/19/26 12:51:00 AM,0.0,0.0,40.47,,,,,
2513,07/19/26 12:52:00 AM,0.0,0.0,40.47,,,,,
2514,07/19/26 12:53:00 AM,0.0,0.0,40.47,,,,,
2515,07/19/26 12:54:00 AM,0.0,0.0,40.47,,,,,
2516,07/19/26 12:55:00 AM,0.0,0.0,40.47,,,,,
2517,07/19/26 12:56:00 AM,0.0,0.0,40.47,,,,,
2518,07/19/26 12:57:00 AM,0.0,0.0,40.47,,,,,
2519,07/19/26 12:58:00 AM,0.0,0.0,40.47,,,,,
2520,07/19/26 12:59:00 AM,0.0,0.0,40.47,,,,,
2521,07/19/26 01:00:00 AM,0.0,0.0,40.47,,,,,
2522,07/19/26 01:01:00 AM,0.0,0.0,40.47,,,,,
2523,07/19/26 01:02:00 AM,0.0,0.0,40.47,,,,,
2524,07/19/26 01:03:00 AM,0.0,0.0,40.47,,,,,
2525,07/19/26 01:04:00 AM,0.0,0.0,40.47,,,,,
2526,07/19/26 01:05:00 AM,0.0,0.0,40.47,,,,,
2527,07/19/26 01:06:00 AM,0.0,0.0,40.47,,,,,
2528,07/19/26 01:07:00 AM,0.0,0.0,40.47,,,,,
2529,07/19/26 01:08:00 AM,0.0,0.0,40.47,,,,,
2530,07/19/26 01:09:00 AM,0.0,0.0,40.47,,,,,
2531,07/19/26 01:10:00 AM,0.0,0.0,40.47,,,,,
2532,07/19/26 01:11:00 AM,0.0,0.0,40.47,,,,,
2533,07/19/26 01:12:00 AM,0.0,0.0,40.47,,,,,
2534,07/19/26 01:13:00 AM,0.0,0.0,40.47,,,,,
2535,07/19/26 01:14:00 AM,0.0,0.0,40.47,,,,,
2536,07/19/26 01:15:00 AM,0.0,0.0,40.47,,,,,
2537,07/19/26 01:16:00 AM,0.0,0.0,40.47,,,,,
2538,07/19/26 01:17:00 AM,0.0,0.0,40.47,,,,,
2539,07/19/26 01:18:00 AM,0.0,0.0,40.47,,,,,
2540,07/19/26 01:19:00 AM,0.0,0.0,40.47,,,,,
2541,07/19/26 01:20:00 AM,0.0,0.0,40.47,,,,,
2542,07/19/26 01:21:00 AM,0.0,0.0,40.47,,,,,
2543,07/19/26 01:22:00 AM,0.0,0.0,40.47,,,,,
2544,07/19/26 01:23:00 AM,0.0,0.0,40.47,,,,,
2545,07/19/26 01:24:00 AM,0.0,0.0,40.47,,,,,
2546,07/19/26 01:25:00 AM,0.0,0.0,40.47,,,,,
2547,07/19/26 01:26:00 AM,0.0,0.0,40.47,,,,,
2548,07/19/26 01:27:00 AM,0.0,0.0,40.47,,,,,
2549,07/19/26 01:28:00 AM,0.0,0.0,40.47,,,,,
2550,07/19/26 01:29:00 AM,0.0,0.0,40.47,,,,,
2551,07/19/26 01:30:00 AM,0.0,0.0,40.47,,,,,
2552,07/19/26 01:31:00 AM,0.0,0.0,40.47,,,,,
2553,07/19/26 01:32:00 AM,0.0,0.0,40.47,,,,,
2554,07/19/26 01:33:00 AM,0.0,0.0,40.47,,,,,
2555,07/19/26 01:34:00 AM,0.0,0.0,40.47,,,,,
2556,07/19/26 01:35:00 AM,0.0,0.0,40.47,,,,,
2557,07/19/26 01:36:00 AM,0.0,0.0,40.47,,,,,
2558,07/19/26 01:37:00 AM,0.0,0.0,40.47,,,,,
2559,07/19/26 01:38:00 AM,0.0,0.0,40.47,,,,,
2560,07/19/26 01:39:00 AM,0.0,0.0,40.47,,,,,
2561,07/19/26 01:40:00 AM,0.0,0.0,40.47,,,,,
2562,07/19/26 01:41:00 AM,0.0,0.0,40.47,,,,,
2563,07/19/26 01:42:00 AM,0.0,0.0,40.47,,,,,
2564,07/19/26 01:43:00 AM,0.0,0.0,40.47,,,,,
2565,07/19/26 01:44:00 AM,0.0,0.0,40.47,,,,,
2566,07/19/26 01:45:00 AM,0.0,0.0,40.47,,,,,
2567,07/19/26 01:46:00 AM,0.0,0.0,40.47,,,,,
2568,07/19/26 01:47:00 AM,0.0,0.0,40.47,,,,,
2569,07/19/26 01:48:00 AM,0.0,0.0,40.47,,,,,
2570,07/19/26 01:49:00 AM,0.0,0.0,40.47,,,,,
2571,07/19/26 01:50:00 AM,0.0,0.0,40.47,,,,,
2572,07/19/26 01:51:00 AM,0.0,0.0,40.47,,,,,
2573,07/19/26 01:52:00 AM,0.0,0.0,40.47,,,,,
2574,07/19/26 01:53:00 AM,0.0,0.0,40.47,,,,,
2575,07/19/26 01:54:00 AM,0.0,0.0,40.47,,,,,
2576,07/19/26 01:55:00 AM,0.0,0.0,40.47,,,,,
2577,07/19/26 01:56:00 AM,0.0,0.0,40.47,,,,,
2578,07/19/26 01:57:00 AM,0.0,0.0,40.47,,,,,
2579,07/19/26 01:58:00 AM,0.0,0.0,40.47,,,,,
2580,07/19/26 01:59:00 AM,0.0,0.0,40.47,,,,,
2581,07/19/26 02:00:00 AM,0.0,0.0,40.47,,,,,
2582,07/19/26 02:01:00 AM,0.0,0.0,40.47,,,,,
2583,07/19/26 02:02:00 AM,0.0,0.0,40.47,,,,,
2584,07/19/26 02:03:00 AM,0.0,0.0,40.47,,,,,
2585,07/19/26 02:04:00 AM,0.0,0.0,40.47,,,,,
2586,07/19/26 02:05:00 AM,0.0,0.0,40.47,,,,,
2587,07/19/26 02:06:00 AM,0.0,0.0,40.47,,,,,
2588,07/19/26 02:07:00 AM,0.0,0.0,40.47,,,,,
2589,07/19/26 02:08:00 AM,0.0,0.0,40.47,,,,,
2590,07/19/26 02:09:00 AM,0.0,0.0,40.47,,,,,
2591,07/19/26 02:10:00 AM,0.0,0.0,40.47,,,,,
2592,07/19/26 02:11:00 AM,0.0,0.0,40.47,,,,,
2593,07/19/26 02:12:00 AM,0.0,0.0,40.47,,,,,
2594,07/19/26 02:13:00 AM,0.0,0.0,40.47,,,,,
2595,07/19/26 02:14:00 AM,0.0,0.0,40.47,,,,,
2596,07/19/26 02:15:00 AM,0.0,0.0,40.47,,,,,
2597,07/19/26 02:16:00 AM,0.0,0.0,40.47,,,,,
2598,07/19/26 02:17:00 AM,0.0,0.0,40.47,,,,,
2599,07/19/26 02:18:00 AM,0.0,0.0,40.47,,,,,
2600,07/19/26 02:19:00 AM,0.0,0.0,40.47,,,,,
2601,07/19/26 02:20:00 AM,0.0,0.0,40.47,,,,,
2602,07/19/26 02:21:00 AM,0.0,0.0,40.47,,,,,
2603,07/19/26 02:22:00 AM,0.0,0.0,40.47,,,,,
2604,07/19/26 02:23:00 AM,0.0,0.0,40.47,,,,,
2605,07/19/26 02:24:00 AM,0.0,0.0,40.47,,,,,
2606,07/19/26 02:25:00 AM,0.0,0.0,40.47,,,,,
2607,07/19/26 02:26:00 AM,0.0,0.0,40.47,,,,,
2608,07/19/26 02:27:00 AM,0.0,0.0,40.47,,,,,
2609,07/19/26 02:28:00 AM,0.0,0.0,40.47,,,,,
2610,07/19/26 02:29:00 AM,0.0,0.0,40.47,,,,,
2611,07/19/26 02:30:00 AM,0.0,0.0,40.47,,,,,
2612,07/19/26 02:31:00 AM,0.0,0.0,40.47,,,,,
2613,07/19/26 02:32:00 AM,0.0,0.0,40.47,,,,,
2614,07/19/26 02:33:00 AM,0.0,0.0,40.47,,,,,
2615,07/19/26 02:34:00 AM,0.0,0.0,40.47,,,,,
2616,07/19/26 02:35:00 AM,0.0,0.0,40.47,,,,,
2617,07/19/26 02:36:00 AM,0.0,0.0,40.47,,,,,
2618,07/19/26 02:37:00 AM,0.0,0.0,40.47,,,,,
2619,07/19/26 02:38:00 AM,0.0,0.0,40.47,,,,,
2620,07/19/26 02:39:00 AM,0.0,0.0,40.47,,,,,
2621,07/19/26 02:40:00 AM,0.0,0.0,40.47,,,,,
2622,07/19/26 02:41:00 AM,0.0,0.0,40.47,,,,,
2623,07/19/26 02:42:00 AM,0.0,0.0,40.47,,,,,
2624,07/19/26 02:43:00 AM,0.0,0.0,40.47,,,,,
2625,07/19/26 02:44:00 AM,0.0,0.0,40.47,,,,,
2626,07/19/26 02:45:00 AM,0.0,0.0,40.47,,,,,
2627,07/19/26 02:46:00 AM,0.0,0.0,40.47,,,,,
2628,07/19/26 02:47:00 AM,0.0,0.0,40.47,,,,,
2629,07/19/26 02:48:00 AM,0.0,0.0,40.47,,,,,
2630,07/19/26 02:49:00 AM,0.0,0.0,40.47,,,,,
2631,07/19/26 02:50:00 AM,0.0,0.0,40.47,,,,,
2632,07/19/26 02:51:00 AM,0.0,0.0,40.47,,,,,
2633,07/19/26 02:52:00 AM,0.0,0.0,40.47,,,,,
2634,07/19/26 02:53:00 AM,0.0,0.0,40.47,,,,,
2635,07/19/26 02:54:00 AM,0.0,0.0,40.47,,,,,
2636,07/19/26 02:55:00 AM,0.0,0.0,40.47,,,,,
2637,07/19/26 02:56:00 AM,0.0,0.0,40.47,,,,,
2638,07/19/26 02:57:00 AM,0.0,0.0,40.47,,,,,
2639,07/19/26 02:58:00 AM,0.0,0.0,40.47,,,,,
2640,07/19/26 02:59:00 AM,0.0,0.0,40.47,,,,,
2641,07/19/26 03:00:00 AM,0.0,0.0,40.47,,,,,
2642,07/19/26 03:01:00 AM,0.0,0.0,40.47,,,,,
2643,07/19/26 03:02:00 AM,0.0,0.0,40.47,,,,,
2644,07/19/26 03:03:00 AM,0.0,0.0,40.47,,,,,
2645,07/19/26 03:04:00 AM,0.0,0.0,40.47,,,,,
2646,07/19/26 03:05:00 AM,0.0,0.0,40.47,,,,,
2647,07/19/26 03:06:00 AM,0.0,0.0,40.47,,,,,
2648,07/19/26 03:07:00 AM,0.0,0.0,40.47,,,,,
2649,07/19/26 03:08:00 AM,0.0,0.0,40.47,,,,,
2650,07/19/26 03:09:00 AM,0.0,0.0,40.47,,,,,
2651,07/19/26 03:10:00 AM,0.0,0.0,40.47,,,,,
2652,07/19/26 03:11:00 AM,0.0,0.0,40.47,,,,,
2653,07/19/26 03:12:00 AM,0.0,0.0,40.47,,,,,
2654,07/19/26 03:13:00 AM,0.0,0.0,40.47,,,,,
2655,07/19/26 03:14:00 AM,0.0,0.0,40.47,,,,,
2656,07/19/26 03:15:00 AM,0.0,0.0,40.47,,,,,
2657,07/19/26 03:16:00 AM,0.0,0.0,40.47,,,,,
2658,07/19/26 03:17:00 AM,0.0,0.0,40.47,,,,,
2659,07/19/26 03:18:00 AM,0.0,0.0,40.47,,,,,
2660,07/19/26 03:19:00 AM,0.0,0.0,40.47,,,,,
2661,07/19/26 03:20:00 AM,0.0,0.0,40.47,,,,,
2662,07/19/26 03:21:00 AM,0.0,0.0,40.47,,,,,
2663,07/19/26 03:22:00 AM,0.0,0.0,40.47,,,,,
2664,07/19/26 03:23:00 AM,0.0,0.0,40.47,,,,,
2665,07/19/26 03:24:00 AM,0.0,0.0,40.47,,,,,
2666,07/19/26 03:25:00 AM,0.0,0.0,40.47,,,,,
2667,07/19/26 03:26:00 AM,0.0,0.0,40.47,,,,,
2668,07/19/26 03:27:00 AM,0.0,0.0,40.47,,,,,
2669,07/19/26 03:28:00 AM,0.0,0.0,40.47,,,,,
2670,07/19/26 03:29:00 AM,0.0,0.0,40.47,,,,,
2671,07/19/26 03:30:00 AM,0.0,0.0,40.47,,,,,
2672,07/19/26 03:31:00 AM,0.0,0.0,40.47,,,,,
2673,07/19/26 03:32:00 AM,0.0,0.0,40.47,,,,,
2674,07/19/26 03:33:00 AM,0.0,0.0,40.47,,,,,
2675,07/19/26 03:34:00 AM,0.0,0.0,40.47,,,,,
2676,07/19/26 03:35:00 AM,0.0,0.0,40.47,,,,,
2677,07/19/26 03:36:00 AM,0.0,0.0,40.47,,,,,
2678,07/19/26 03:37:00 AM,0.0,0.0,40.47,,,,,
2679,07/19/26 03:38:00 AM,0.0,0.0,40.47,,,,,
2680,07/19/26 03:39:00 AM,0.0,0.0,40.47,,,,,
2681,07/19/26 03:40:00 AM,0.0,0.0,40.47,,,,,
2682,07/19/26 03:41:00 AM,0.0,0.0,40.47,,,,,
2683,07/19/26 03:42:00 AM,0.0,0.0,40.47,,,,,
2684,07/19/26 03:43:00 AM,0.0,0.0,40.47,,,,,
2685,07/19/26 03:44:00 AM,0.0,0.0,40.47,,,,,
2686,07/19/26 03:45:00 AM,0.0,0.0,40.47,,,,,
2687,07/19/26 03:46:00 AM,0.0,0.0,40.47,,,,,
2688,07/19/26 03:47:00 AM,0.0,0.0,40.47,,,,,
2689,07/19/26 03:48:00 AM,0.0,0.0,40.47,,,,,
2690,07/19/26 03:49:00 AM,0.0,0.0,40.47,,,,,
2691,07/19/26 03:50:00 AM,0.0,0.0,40.47,,,,,
2692,07/19/26 03:51:00 AM,0.0,0.0,40.47,,,,,
2693,07/19/26 03:52:00 AM,0.0,0.0,40.47,,,,,
2694,07/19/26 03:53:00 AM,0.0,0.0,40.47,,,,,
2695,07/19/26 03:54:00 AM,0.0,0.0,40.47,,,,,
2696,07/19/26 03:55:00 AM,0.0,0.0,40.47,,,,,
2697,07/19/26 03:56:00 AM,0.0,0.0,40.47,,,,,
2698,07/19/26 03:57:00 AM,0.0,0.0,40.47,,,,,
2699,07/19/26 03:58:00 AM,0.0,0.0,40.47,,,,,
2700,07/19/26 03:59:00 AM,0.0,0.0,40.47,,,,,
2701,07/19/26 04:00:00 AM,0.0,0.0,40.47,,,,,
2702,07/19/26 04:01:00 AM,0.0,0.0,40.47,,,,,
2703,07/19/26 04:02:00 AM,0.0,0.0,40.47,,,,,
2704,07/19/26 04:03:00 AM,0.0,0.0,40.47,,,,,
2705,07/19/26 04:04:00 AM,0.0,0.0,40.47,,,,,
2706,07/19/26 04:05:00 AM,0.0,0.0,40.47,,,,,
2707,07/19/26 04:06:00 AM,0.0,0.0,40.47,,,,,
2708,07/19/26 04:07:00 AM,0.0,0.0,40.47,,,,,
2709,07/19/26 04:08:00 AM,0.0,0.0,40.47,,,,,
2710,07/19/26 04:09:00 AM,0.0,0.0,40.47,,,,,
2711,07/19/26 04:10:00 AM,0.0,0.0,40.47,,,,,
2712,07/19/26 04:11:00 AM,0.0,0.0,40.47,,,,,
2713,07/19/26 04:12:00 AM,0.0,0.0,40.47,,,,,
2714,07/19/26 04:13:00 AM,0.0,0.0,40.47,,,,,
2715,07/19/26 04:14:00 AM,0.0,0.0,40.47,,,,,
2716,07/19/26 04:15:00 AM,0.0,0.0,40.47,,,,,
2717,07/19/26 04:16:00 AM,0.0,0.0,40.47,,,,,
2718,07/19/26 04:17:00 AM,0.0,0.0,40.47,,,,,
2719,07/19/26 04:18:00 AM,0.0,0.0,40.47,,,,,
2720,07/19/26 04:19:00 AM,0.0,0.0,40.47,,,,,
2721,07/19/26 04:20:00 AM,0.0,0.0,40.47,,,,,
2722,07/19/26 04:21:00 AM,0.0,0.0,40.47,,,,,
2723,07/19/26 04:22:00 AM,0.0,0.0,40.47,,,,,
2724,07/19/26 04:23:00 AM,0.0,0.0,40.47,,,,,
2725,07/19/26 04:24:00 AM,0.0,0.0,40.47,,,,,
2726,07/19/26 04:25:00 AM,0.0,0.0,40.47,,,,,
2727,07/19/26 04:26:00 AM,0.0,0.0,40.47,,,,,
2728,07/19/26 04:27:00 AM,0.0,0.0,40.47,,,,,
2729,07/19/26 04:28:00 AM,0.0,0.0,40.47,,,,,
2730,07/19/26 04:29:00 AM,0.0,0.0,40.47,,,,,
2731,07/19/26 04:30:00 AM,0.0,0.0,40.47,,,,,
2732,07/19/26 04:31:00 AM,0.0,0.0,40.47,,,,,
2733,07/19/26 04:32:00 AM,0.0,0.0,40.47,,,,,
2734,07/19/26 04:33:00 AM,0.0,0.0,40.47,,,,,
2735,07/19/26 04:34:00 AM,0.0,0.0,40.47,,,,,
2736,07/19/26 04:35:00 AM,0.0,0.0,40.47,,,,,
2737,07/19/26 04:36:00 AM,0.0,0.0,40.47,,,,,
2738,07/19/26 04:37:00 AM,0.0,0.0,40.47,,,,,
2739,07/19/26 04:38:00 AM,0.0,0.0,40.47,,,,,
2740,07/19/26 04:39:00 AM,0.0,0.0,40.47,,,,,
2741,07/19/26 04:40:00 AM,0.0,0.0,40.47,,,,,
2742,07/19/26 04:41:00 AM,0.0,0.0,40.47,,,,,
2743,07/19/26 04:42:00 AM,0.0,0.0,40.47,,,,,
2744,07/19/26 04:43:00 AM,0.0,0.0,40.47,,,,,
2745,07/19/26 04:44:00 AM,0.0,0.0,40.47,,,,,
2746,07/19/26 04:45:00 AM,0.0,0.0,40.47,,,,,
2747,07/19/26 04:46:00 AM,0.0,0.0,40.47,,,,,
2748,07/19/26 04:47:00 AM,0.0,0.0,40.47,,,,,
2749,07/19/26 04:48:00 AM,0.0,0.0,40.47,,,,,
2750,07/19/26 04:49:00 AM,0.0,0.0,40.47,,,,,
2751,07/19/26 04:50:00 AM,0.0,0.0,40.47,,,,,
2752,07/19/26 04:51:00 AM,0.0,0.0,40.47,,,,,
2753,07/19/26 04:52:00 AM,0.0,0.0,40.47,,,,,
2754,07/19/26 04:53:00 AM,0.0,0.0,40.47,,,,,
2755,07/19/26 04:54:00 AM,0.0,0.0,40.47,,,,,
2756,07/19/26 04:55:00 AM,0.0,0.0,40.47,,,,,
2757,07/19/26 04:56:00 AM,0.0,0.0,40.47,,,,,
2758,07/19/26 04:57:00 AM,0.0,0.0,40.47,,,,,
2759,07/19/26 04:58:00 AM,0.0,0.0,40.47,,,,,
2760,07/19/26 04:59:00 AM,0.0,0.0,40.47,,,,,
2761,07/19/26 05:00:00 AM,0.0,0.0,40.47,,,,,
2762,07/19/26 05:01:00 AM,0.0,0.0,40.47,,,,,
2763,07/19/26 05:02:00 AM,0.0,0.0,40.47,,,,,
2764,07/19/26 05:03:00 AM,0.0,0.0,40.47,,,,,
2765,07/19/26 05:04:00 AM,0.0,0.0,40.47,,,,,
2766,07/19/26 05:05:00 AM,0.0,0.0,40.47,,,,,
2767,07/19/26 05:06:00 AM,0.0,0.0,40.47,,,,,
2768,07/19/26 05:07:00 AM,0.0,0.0,40.47,,,,,
2769,07/19/26 05:08:00 AM,0.0,0.0,40.47,,,,,
2770,07/19/26 05:09:00 AM,0.0,0.0,40.47,,,,,
2771,07/19/26 05:10:00 AM,0.0,0.0,40.47,,,,,
2772,07/19/26 05:11:00 AM,0.0,0.0,40.47,,,,,
2773,07/19/26 05:12:00 AM,0.0,0.0,40.47,,,,,
2774,07/19/26 05:13:00 AM,0.0,0.0,40.47,,,,,
2775,07/19/26 05:14:00 AM,0.0,0.0,40.47,,,,,
2776,07/19/26 05:15:00 AM,0.0,0.0,40.47,,,,,
2777,07/19/26 05:16:00 AM,0.0,0.0,40.47,,,,,
2778,07/19/26 05:17:00 AM,0.0,0.0,40.47,,,,,
2779,07/19/26 05:18:00 AM,0.0,0.0,40.47,,,,,
2780,07/19/26 05:19:00 AM,0.0,0.0,40.47,,,,,
2781,07/19/26 05:20:00 AM,0.0,0.0,40.47,,,,,
2782,07/19/26 05:21:00 AM,0.0,0.0,40.47,,,,,
2783,07/19/26 05:22:00 AM,0.0,0.0,40.47,,,,,
2784,07/19/26 05:23:00 AM,0.0,0.0,40.47,,,,,
2785,07/19/26 05:24:00 AM,0.0,0.0,40.47,,,,,
2786,07/19/26 05:25:00 AM,0.0,0.0,40.47,,,,,
2787,07/19/26 05:26:00 AM,0.0,0.0,40.47,,,,,
2788,07/19/26 05:27:00 AM,0.0,0.0,40.47,,,,,
2789,07/19/26 05:28:00 AM,0.0,0.0,40.47,,,,,
2790,07/19/26 05:29:00 AM,0.0,0.0,40.47,,,,,
2791,07/19/26 05:30:00 AM,0.0,0.0,40.47,,,,,
2792,07/19/26 05:31:00 AM,0.0,0.0,40.47,,,,,
2793,07/19/26 05:32:00 AM,0.0,0.0,40.47,,,,,
2794,07/19/26 05:33:00 AM,0.0,0.0,40.47,,,,,
2795,07/19/26 05:34:00 AM,0.0,0.0,40.47,,,,,
2796,07/19/26 05:35:00 AM,0.0,0.0,40.47,,,,,
2797,07/19/26 05:36:00 AM,0.0,0.0,40.47,,,,,
2798,07/19/26 05:37:00 AM,0.0,0.0,40.47,,,,,
2799,07/19/26 05:38:00 AM,0.0,0.0,40.47,,,,,
2800,07/19/26 05:39:00 AM,0.0,0.0,40.47,,,,,
2801,07/19/26 05:40:00 AM,0.0,0.0,40.47,,,,,
2802,07/19/26 05:41:00 AM,0.0,0.0,40.47,,,,,
2803,07/19/26 05:42:00 AM,0.0,0.0,40.47,,,,,
2804,07/19/26 05:43:00 AM,0.0,0.0,40.47,,,,,
2805,07/19/26 05:44:00 AM,0.0,0.0,40.47,,,,,
2806,07/19/26 05:45:00 AM,0.0,0.0,40.47,,,,,
2807,07/19/26 05:46:00 AM,0.0,0.0,40.47,,,,,
2808,07/19/26 05:47:00 AM,0.0,0.0,40.47,,,,,
2809,07/19/26 05:48:00 AM,0.0,0.0,40.47,,,,,
2810,07/19/26 05:49:00 AM,0.0,0.0,40.47,,,,,
2811,07/19/26 05:50:00 AM,0.0,0.0,40.47,,,,,
2812,07/19/26 05:51:00 AM,0.0,0.0,40.47,,,,,
2813,07/19/26 05:52:00 AM,0.0,0.0,40.47,,,,,
2814,07/19/26 05:53:00 AM,0.0,0.0,40.47,,,,,
2815,07/19/26 05:54:00 AM,0.0,0.0,40.47,,,,,
2816,07/19/26 05:55:00 AM,0.0,0.0,40.47,,,,,
2817,07/19/26 05:56:00 AM,0.0,0.0,40.47,,,,,
